L,N,d,r,seed,D_(MIS-1),D_MIS,MIS,Process time counter
21,353,0.8,5.386,347,1759825.0,3395.0,18,5.69
21,353,0.8,5.386,348,1837881.0,3095.0,18,6.53
21,353,0.8,5.386,349,861856.0,247.0,18,6.16
21,353,0.8,5.386,350,258866524.0,257191.0,17,5.73
21,353,0.8,5.386,351,157670.0,12.0,18,5.2
21,353,0.8,5.386,352,2685417.0,4522.0,18,5.44
21,353,0.8,5.386,353,117791.0,208.0,18,6.7
21,353,0.8,5.386,354,3468436.0,6699.0,18,6.33
21,353,0.8,5.386,355,947936.0,2120.0,18,6.47
21,353,0.8,5.386,356,1065160.0,1575.0,18,6.07
21,353,0.8,5.386,357,579040.0,267.0,18,5.62
21,353,0.8,5.386,358,1530851.0,2424.0,18,6.36
21,353,0.8,5.386,359,2753134.0,4809.0,18,6.82
21,353,0.8,5.386,360,3792601.0,9477.0,18,5.56
21,353,0.8,5.386,361,314524.0,512.0,18,6.04
21,353,0.8,5.386,362,600428.0,410.0,18,6.17
21,353,0.8,5.386,363,292386.0,408.0,18,5.57
21,353,0.8,5.386,364,374320.0,141.0,18,5.12
21,353,0.8,5.386,365,2519124.0,4561.0,18,4.98
21,353,0.8,5.386,366,488568.0,48.0,18,5.86
21,353,0.8,5.386,367,4462883.0,8157.0,18,6.11
21,353,0.8,5.386,368,705232.0,350.0,18,5.81
21,353,0.8,5.386,369,407187.0,24.0,18,6.22
21,353,0.8,5.386,370,2451876.0,4580.0,18,6.6
21,353,0.8,5.386,371,148567.0,4.0,18,5.93
21,353,0.8,5.386,372,1775867.0,1129.0,18,5.96
21,353,0.8,5.386,373,652865.0,36.0,18,5.64
21,353,0.8,5.386,374,1344992.0,3416.0,18,5.79
21,353,0.8,5.386,375,475244774.0,274687.0,17,6.6
21,353,0.8,5.386,376,702298.0,1541.0,18,5.63
21,353,0.8,5.386,377,430145.0,344.0,18,5.99
21,353,0.8,5.386,378,924757.0,326.0,18,6.68
21,353,0.8,5.386,379,2637569.0,4011.0,18,5.84
21,353,0.8,5.386,380,4468081.0,9258.0,18,5.93
21,353,0.8,5.386,381,682567.0,657.0,18,5.76
21,353,0.8,5.386,382,2785635.0,5645.0,18,5.74
21,353,0.8,5.386,383,3759090.0,6385.0,18,5.91
21,353,0.8,5.386,384,41808.0,2.0,18,6.44
21,353,0.8,5.386,385,1515189.0,1522.0,18,5.64
21,353,0.8,5.386,386,1813254.0,4441.0,18,5.89
21,353,0.8,5.386,387,1189744.0,2514.0,18,5.51
21,353,0.8,5.386,388,476104364.0,315096.0,17,6.72
21,353,0.8,5.386,389,182554.0,44.0,18,5.89
21,353,0.8,5.386,390,200033.0,77.0,18,5.54
21,353,0.8,5.386,391,1252985.0,2940.0,18,5.88
21,353,0.8,5.386,392,617032.0,598.0,18,5.43
21,353,0.8,5.386,393,122517.0,134.0,18,6.22
21,353,0.8,5.386,394,935470.0,1037.0,18,6.11
21,353,0.8,5.386,395,925043.0,1789.0,18,5.61
21,353,0.8,5.386,396,1408926.0,1044.0,18,5.78
21,353,0.8,5.386,397,2052381.0,1726.0,18,6.29
21,353,0.8,5.386,398,106612905.0,82151.0,17,6.33
21,353,0.8,5.386,399,2061245.0,4161.0,18,6.12
21,353,0.8,5.386,400,660015.0,306.0,18,6.18
21,353,0.8,5.386,401,465278.0,180.0,18,5.92
