L,Density,Seed,UDG Radius,Frac Rewired,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,0.8,71,1.415,19,21.873295,142.8711,21.876019,9.872518,65.523908,9.874322,143
21,0.8,71,1.415,20,22.740962,168.292174,22.742898,10.908289,78.737647,10.910146,142
21,0.8,72,1.415,1,0.058842,0.13891,0.0607,0.067074,0.174856,0.068894,110
21,0.8,72,1.415,2,0.047736,0.134844,0.049694,0.046352,0.124938,0.048116,117
21,0.8,72,1.415,3,0.182769,0.584879,0.184647,0.240058,0.670752,0.242125,119
21,0.8,72,1.415,4,0.20058,0.671115,0.202424,0.20017,0.651294,0.201947,124
21,0.8,72,1.415,5,0.376431,1.900341,0.378498,0.339925,1.869991,0.341649,127
21,0.8,72,1.415,6,1.147556,6.229542,1.149445,0.948324,6.029484,0.950112,130
21,0.8,72,1.415,7,1.184326,6.462364,1.186169,0.685401,4.553659,0.687129,134
21,0.8,72,1.415,8,2.811369,18.107629,2.813245,2.847624,20.086091,2.849366,135
21,0.8,72,1.415,9,2.781701,18.258311,2.78358,2.529044,17.497643,2.530821,137
21,0.8,72,1.415,10,2.180294,13.165332,2.182297,1.856513,12.625098,1.858303,140
21,0.8,72,1.415,11,7.596632,55.223964,7.598545,3.054463,21.594574,3.056219,139
21,0.8,72,1.415,12,5.943412,41.351943,5.945454,5.887518,41.536873,5.889273,142
21,0.8,72,1.415,13,15.449788,114.863811,15.451667,11.756815,84.930013,11.758639,143
21,0.8,72,1.415,14,38.766011,277.657447,38.768003,1.16355,7.875353,1.165651,140
21,0.8,72,1.415,15,23.100014,165.724712,23.101957,14.838687,104.417437,14.840467,143
21,0.8,72,1.415,16,152.906991,1117.611473,152.909577,25.791129,185.14504,25.792907,140
21,0.8,72,1.415,17,35.753737,256.404273,35.75569,17.762097,124.422008,17.763987,141
21,0.8,72,1.415,18,28.49796,204.96335,28.499943,25.328448,181.841283,25.330238,141
21,0.8,72,1.415,19,29.546433,212.969928,29.548433,16.041454,110.179699,16.043451,141
21,0.8,72,1.415,20,17.6668,124.641024,17.668939,15.091396,106.766829,15.093777,144
21,0.8,73,1.415,1,0.015297,0.024109,0.017229,0.014848,0.02379,0.016624,114
21,0.8,73,1.415,2,0.027116,0.044007,0.029113,0.022604,0.040072,0.024328,119
21,0.8,73,1.415,3,0.105537,0.166203,0.107363,0.105121,0.1607,0.106853,124
21,0.8,73,1.415,4,0.137756,0.36129,0.13994,0.137348,0.338813,0.139099,126
21,0.8,73,1.415,5,0.151561,0.324625,0.153382,0.183075,0.382317,0.18481,130
21,0.8,73,1.415,6,0.238152,0.971507,0.240152,0.224405,0.954148,0.226264,132
21,0.8,73,1.415,7,0.899053,5.489882,0.900945,0.522273,3.485215,0.524034,134
21,0.8,73,1.415,8,2.100701,14.074201,2.102566,2.173681,15.189668,2.175621,136
21,0.8,73,1.415,9,2.353364,15.720978,2.355342,2.195396,15.492098,2.19711,138
21,0.8,73,1.415,10,12.323695,90.439855,12.325537,2.730853,19.452637,2.732693,138
21,0.8,73,1.415,11,10.812449,78.186815,10.814345,7.546744,53.764668,7.548501,141
21,0.8,73,1.415,12,16.079405,116.771683,16.081316,2.423629,15.744367,2.425398,140
21,0.8,73,1.415,13,22.502636,169.158285,22.504485,4.784309,34.935148,4.786057,140
21,0.8,73,1.415,14,20.022361,148.33926,20.02423,1.047092,7.275513,1.048894,141
21,0.8,73,1.415,15,7.108647,53.620558,7.110533,2.741322,19.799791,2.743077,143
21,0.8,73,1.415,16,13.764947,101.253117,13.766912,3.188607,21.47723,3.19038,143
21,0.8,73,1.415,17,24.312755,156.40709,24.31468,22.181043,146.059774,22.182864,143
21,0.8,73,1.415,18,87.89458,591.090163,87.896473,56.2711,381.492471,56.272942,140
21,0.8,73,1.415,19,37.07732,246.151632,37.079427,31.595425,208.997905,31.597188,142
21,0.8,73,1.415,20,108.315036,731.466404,108.317065,62.380562,418.771422,62.382354,140
21,0.8,74,1.415,1,0.049908,0.133975,0.051744,0.054587,0.139521,0.056313,112
21,0.8,74,1.415,2,0.137317,0.364187,0.139203,0.236323,0.345487,0.238186,117
21,0.8,74,1.415,3,0.147747,0.341219,0.149905,0.332871,0.508524,0.338684,122
21,0.8,74,1.415,4,0.282298,1.205508,0.2842,0.240108,1.087392,0.241827,123
21,0.8,74,1.415,5,0.682612,2.880313,0.684897,0.264884,1.617334,0.267213,126
21,0.8,74,1.415,6,0.863831,3.80466,0.865763,0.584695,3.303125,0.586932,130
21,0.8,74,1.415,7,1.98677,12.895919,1.988626,1.540282,10.15182,1.542033,132
21,0.8,74,1.415,8,4.350531,27.125882,4.352394,1.059727,6.974539,1.06152,133
21,0.8,74,1.415,9,8.653725,54.908146,8.656054,6.590647,43.596553,6.592385,137
21,0.8,74,1.415,10,2.897487,18.748737,2.899412,1.013766,6.739972,1.015536,139
21,0.8,74,1.415,11,16.855776,108.317026,16.858268,25.764872,170.222179,25.767025,139
21,0.8,74,1.415,12,14.726358,97.886034,14.728438,3.173657,20.221018,3.175822,142
21,0.8,74,1.415,13,26.453899,173.652612,26.455999,20.681255,133.961353,20.683609,141
21,0.8,74,1.415,14,50.474434,338.572477,50.476624,57.359545,382.562801,57.361362,140
21,0.8,74,1.415,15,19.037682,123.417738,19.03963,18.949419,125.891696,18.951447,144
21,0.8,74,1.415,16,41.389027,267.967698,41.390871,18.151807,113.479931,18.15357,142
21,0.8,74,1.415,17,63.653121,431.547983,63.655465,22.563064,150.774074,22.565168,140
21,0.8,74,1.415,18,29.680316,194.301576,29.682957,31.738949,212.751751,31.740959,142
21,0.8,74,1.415,19,36.520147,242.160266,36.522205,32.626018,217.147467,32.628095,141
21,0.8,74,1.415,20,48.997353,327.995001,48.999957,5.586267,36.501584,5.588307,140
21,0.8,75,1.415,1,0.047215,0.097366,0.049093,0.072928,0.138641,0.074628,113
21,0.8,75,1.415,2,0.138239,0.300775,0.14029,0.098517,0.216578,0.100357,117
21,0.8,75,1.415,3,0.162774,0.324274,0.165919,0.172264,0.491255,0.173997,120
21,0.8,75,1.415,4,0.674483,2.630462,0.677263,0.350556,1.937475,0.352793,122
21,0.8,75,1.415,5,0.5316,1.916175,0.533782,0.429663,2.079613,0.431684,126
21,0.8,75,1.415,6,0.838819,4.140638,0.841083,0.582465,3.61855,0.584676,132
21,0.8,75,1.415,7,1.717809,9.280988,1.719756,1.337246,8.922785,1.339012,134
21,0.8,75,1.415,8,0.82884,4.348315,0.830724,0.835104,4.441877,0.836909,139
21,0.8,75,1.415,9,3.548323,22.826685,3.550206,0.483278,3.265785,0.48504,138
21,0.8,75,1.415,10,4.410851,30.550094,4.412707,1.229245,8.034099,1.231006,139
21,0.8,75,1.415,11,2.420855,15.381155,2.42289,1.584784,10.295125,1.586541,143
21,0.8,75,1.415,12,6.339365,44.670753,6.341284,1.701271,11.56838,1.703078,142
21,0.8,75,1.415,13,3.083196,17.641225,3.085058,1.671335,10.934979,1.673105,145
21,0.8,75,1.415,14,12.584221,93.759013,12.586143,3.336241,23.150466,3.338057,143
21,0.8,75,1.415,15,4.312955,29.664214,4.314805,1.988658,13.491333,1.990384,146
21,0.8,75,1.415,16,3.263939,21.86085,3.265802,2.910571,19.605686,2.912385,147
21,0.8,75,1.415,17,16.305746,119.711076,16.307654,4.045303,27.234475,4.04704,144
21,0.8,75,1.415,18,5.06833,35.376768,5.070194,5.147974,36.2404,5.149784,146
21,0.8,75,1.415,19,4.667263,32.382136,4.669246,5.310574,38.042529,5.312341,147
21,0.8,75,1.415,20,4.080513,28.800149,4.082354,4.090547,28.769992,4.092497,148
21,0.8,76,1.415,1,0.036019,0.042596,0.038017,0.021433,0.032078,0.023278,111
21,0.8,76,1.415,2,0.088614,0.194316,0.090439,0.093756,0.273595,0.096266,115
21,0.8,76,1.415,3,0.066044,0.232865,0.067889,0.066367,0.213779,0.068158,120
21,0.8,76,1.415,4,0.215382,0.372526,0.217671,0.193684,0.372886,0.195474,125
21,0.8,76,1.415,5,0.271601,0.880444,0.274393,0.413672,1.128071,0.415691,127
21,0.8,76,1.415,6,0.681642,3.921893,0.683513,0.227204,1.488606,0.229009,128
21,0.8,76,1.415,7,1.041577,5.964459,1.043681,0.255725,1.578278,0.257685,133
21,0.8,76,1.415,8,1.482753,9.564164,1.484649,1.504766,9.846139,1.506763,136
21,0.8,76,1.415,9,1.652514,9.744184,1.654534,0.564431,3.698173,0.566197,141
21,0.8,76,1.415,10,1.844028,12.655993,1.845921,1.81524,12.189515,1.816961,143
21,0.8,76,1.415,11,4.673334,33.206356,4.675243,3.905534,27.909401,3.907259,142
21,0.8,76,1.415,12,22.94478,174.209947,22.946673,0.781214,5.254387,0.783254,140
21,0.8,76,1.415,13,37.168729,283.32072,37.170666,31.170201,234.58067,31.172029,141
21,0.8,76,1.415,14,37.272155,283.080118,37.274134,11.926309,87.11949,11.928124,141
21,0.8,76,1.415,15,22.345615,167.840938,22.347508,16.13272,119.988096,16.134505,144
21,0.8,76,1.415,16,29.853092,223.051524,29.855547,18.365145,136.622895,18.366947,143
21,0.8,76,1.415,17,42.559392,322.078387,42.561264,17.341828,127.536722,17.343614,142
21,0.8,76,1.415,18,16.192882,112.315425,16.194832,13.810466,95.307259,13.812469,144
21,0.8,76,1.415,19,16.559108,116.758384,16.561019,3.938835,25.833717,3.940721,144
21,0.8,76,1.415,20,28.069078,198.21543,28.070943,3.586565,23.39267,3.588377,143
21,0.8,77,1.415,1,0.060323,0.147091,0.062264,0.03715,0.097198,0.038851,110
21,0.8,77,1.415,2,0.043989,0.098177,0.045883,0.045688,0.100704,0.047433,116
21,0.8,77,1.415,3,0.058636,0.190013,0.060584,0.057683,0.176143,0.059472,118
21,0.8,77,1.415,4,0.158507,0.678493,0.160463,0.166317,0.695791,0.168094,123
21,0.8,77,1.415,5,0.170824,0.554087,0.172698,0.168825,0.561546,0.170535,130
21,0.8,77,1.415,6,0.375737,2.184202,0.377631,0.27308,1.515151,0.27491,129
21,0.8,77,1.415,7,0.529456,2.209147,0.53135,0.512465,2.122735,0.514222,134
21,0.8,77,1.415,8,1.267771,8.255046,1.269642,0.780585,5.146662,0.782387,135
21,0.8,77,1.415,9,2.090634,13.442101,2.092532,1.869942,12.611478,1.87175,137
21,0.8,77,1.415,10,4.046913,27.070433,4.048903,0.816621,5.523392,0.818417,138
21,0.8,77,1.415,11,11.380906,83.828913,11.382805,1.992129,13.398966,1.993899,138
21,0.8,77,1.415,12,22.566874,167.645098,22.568806,16.106923,118.873117,16.108757,141
21,0.8,77,1.415,13,6.267562,45.578801,6.269511,4.813654,34.788175,4.815434,142
21,0.8,77,1.415,14,31.50293,237.969132,31.504843,10.35108,76.38154,10.352823,140
21,0.8,77,1.415,15,16.872942,125.279304,16.874914,2.290528,14.613836,2.292309,143
21,0.8,77,1.415,16,15.473729,109.194543,15.475737,21.744194,155.90836,21.746245,143
21,0.8,77,1.415,17,25.282727,180.690652,25.284828,17.13599,119.989862,17.137911,142
21,0.8,77,1.415,18,47.131849,336.921873,47.133837,24.707435,174.898907,24.709273,141
21,0.8,77,1.415,19,51.347832,369.859727,51.350008,13.663018,94.09588,13.664927,141
21,0.8,77,1.415,20,21.075886,148.864113,21.077812,5.454109,36.111479,5.456031,143
21,0.8,78,1.415,1,0.017133,0.026829,0.01941,0.016218,0.024811,0.018214,115
21,0.8,78,1.415,2,0.161167,0.350657,0.163169,0.161141,0.345994,0.163726,117
21,0.8,78,1.415,3,0.181152,0.477893,0.183021,0.175572,0.47663,0.177292,122
21,0.8,78,1.415,4,0.212303,0.708635,0.214178,0.202752,0.638582,0.204582,125
21,0.8,78,1.415,5,0.530396,1.932617,0.532482,0.541371,1.981148,0.543132,127
21,0.8,78,1.415,6,1.310483,7.941171,1.312353,0.490722,3.296768,0.492521,128
21,0.8,78,1.415,7,1.775399,11.635095,1.77737,1.394763,9.394113,1.396476,132
21,0.8,78,1.415,8,4.634101,28.524742,4.636325,4.526136,30.612169,4.528153,134
21,0.8,78,1.415,9,2.874563,19.023515,2.876711,2.451966,16.339494,2.453747,137
21,0.8,78,1.415,10,15.227774,107.365573,15.229913,2.508274,17.002672,2.510119,137
21,0.8,78,1.415,11,3.968929,26.483266,3.970903,1.475339,9.647664,1.477067,139
21,0.8,78,1.415,12,17.306104,118.996549,17.308291,14.506136,99.823826,14.507932,139
21,0.8,78,1.415,13,7.863201,55.019416,7.865147,3.541204,23.639413,3.5429,142
21,0.8,78,1.415,14,23.305196,165.498491,23.307095,4.51447,31.620799,4.51623,143
21,0.8,78,1.415,15,15.334693,103.457825,15.336564,14.54149,98.77288,14.543338,144
21,0.8,78,1.415,16,17.991413,125.921604,17.993319,16.193328,113.619892,16.195317,145
21,0.8,78,1.415,17,28.052543,198.948299,28.054431,9.104099,63.854502,9.105877,142
21,0.8,78,1.415,18,19.656537,139.316852,19.658393,18.405909,130.557299,18.407807,145
21,0.8,78,1.415,19,9.649162,65.822513,9.651641,7.090198,48.23634,7.092208,145
21,0.8,78,1.415,20,15.808523,107.406737,15.810703,15.064123,106.339686,15.066136,145
21,0.8,79,1.415,1,0.062018,0.12033,0.064146,0.085332,0.127911,0.087765,114
21,0.8,79,1.415,2,0.112583,0.251947,0.11448,0.109774,0.233689,0.1115,116
21,0.8,79,1.415,3,0.255783,0.469151,0.257909,0.198419,0.412841,0.200511,120
21,0.8,79,1.415,4,0.086572,0.20704,0.089691,0.088969,0.246302,0.090837,126
21,0.8,79,1.415,5,0.19336,0.519656,0.195263,0.335068,0.900492,0.336778,132
21,0.8,79,1.415,6,0.250545,0.864804,0.252476,0.246988,0.855079,0.248807,132
21,0.8,79,1.415,7,0.521855,2.800233,0.523759,0.490778,2.819513,0.492653,133
21,0.8,79,1.415,8,1.403038,7.783714,1.404973,0.491917,3.293547,0.493659,136
21,0.8,79,1.415,9,8.150402,58.647217,8.152411,2.615487,18.365253,2.617246,136
21,0.8,79,1.415,10,2.79724,18.44521,2.799206,1.290351,8.302671,1.292067,138
21,0.8,79,1.415,11,16.857746,124.058054,16.859729,10.670352,78.072101,10.672113,137
21,0.8,79,1.415,12,14.47834,107.337594,14.480249,2.938738,19.630195,2.940541,139
21,0.8,79,1.415,13,20.156948,150.520039,20.158966,2.418565,16.399891,2.420325,141
21,0.8,79,1.415,14,14.388567,106.25052,14.390457,5.594149,40.984205,5.595902,142
21,0.8,79,1.415,15,14.751894,107.37922,14.753793,3.264175,22.381618,3.265959,143
21,0.8,79,1.415,16,14.310164,105.703931,14.312154,10.837251,78.531358,10.839074,145
21,0.8,79,1.415,17,61.891401,476.438589,61.893342,26.212789,196.720452,26.214539,141
21,0.8,79,1.415,18,151.172667,1176.147752,151.174754,8.626633,63.743573,8.62839,139
21,0.8,79,1.415,19,56.125022,430.882321,56.126985,45.676155,345.350364,45.677927,141
21,0.8,79,1.415,20,90.676033,700.776003,90.677955,14.483782,102.144161,14.485604,140
21,0.8,80,1.415,1,0.016511,0.023639,0.018522,0.015877,0.022946,0.017716,116
21,0.8,80,1.415,2,0.061477,0.137852,0.063447,0.071416,0.188252,0.07332,121
21,0.8,80,1.415,3,0.163539,0.231016,0.165498,0.158849,0.234967,0.161196,123
21,0.8,80,1.415,4,0.177396,0.370085,0.179292,0.166001,0.317231,0.167735,125
21,0.8,80,1.415,5,0.194235,0.389784,0.196258,0.205831,0.515829,0.207631,129
21,0.8,80,1.415,6,0.505169,2.490483,0.507136,0.491229,2.430019,0.493082,130
21,0.8,80,1.415,7,0.537908,1.994281,0.539858,0.541991,1.999958,0.543743,135
21,0.8,80,1.415,8,1.257558,7.205817,1.259437,0.779969,5.209646,0.78167,135
21,0.8,80,1.415,9,9.687833,71.494654,9.689724,1.023486,6.744778,1.025321,136
21,0.8,80,1.415,10,10.030901,71.974324,10.032736,6.71883,48.373068,6.72056,137
21,0.8,80,1.415,11,4.886438,35.231216,4.888306,9.987562,72.82234,9.989821,139
21,0.8,80,1.415,12,12.228893,89.618203,12.230764,12.126962,90.034453,12.128838,140
21,0.8,80,1.415,13,20.512725,153.51445,20.514641,11.150684,81.014177,11.152425,141
21,0.8,80,1.415,14,14.941389,110.693589,14.943374,4.497704,31.7925,4.499491,142
21,0.8,80,1.415,15,17.914133,132.387917,17.916074,20.224425,149.907233,20.226265,142
21,0.8,80,1.415,16,15.493103,100.652717,15.495066,4.65814,30.303067,4.659977,144
21,0.8,80,1.415,17,32.543848,216.210092,32.545979,1.873006,11.500606,1.875258,142
21,0.8,80,1.415,18,20.885158,135.65914,20.887064,5.134655,34.657071,5.136395,144
21,0.8,80,1.415,19,20.113203,128.469032,20.115576,5.147928,34.009022,5.149814,143
21,0.8,80,1.415,20,30.989265,203.789359,30.991097,17.361237,113.921995,17.363334,142
21,0.8,81,1.415,1,0.049754,0.116395,0.051681,0.055154,0.114773,0.05688,111
21,0.8,81,1.415,2,0.063027,0.200401,0.064898,0.096223,0.253965,0.098076,119
21,0.8,81,1.415,3,0.296066,0.396392,0.299663,0.138293,0.288339,0.140289,123
21,0.8,81,1.415,4,0.187724,0.490238,0.189657,0.192151,0.518078,0.194023,127
21,0.8,81,1.415,5,0.205518,0.765138,0.207426,0.201922,0.792404,0.20368,128
21,0.8,81,1.415,6,0.252685,1.038859,0.254556,0.241898,1.007226,0.24381,131
21,0.8,81,1.415,7,0.512561,2.526159,0.514539,0.5099,1.823185,0.51166,133
21,0.8,81,1.415,8,1.211265,8.211324,1.213236,1.246472,8.314236,1.248225,137
21,0.8,81,1.415,9,1.725073,11.550574,1.727375,1.344157,9.328586,1.345926,139
21,0.8,81,1.415,10,3.227844,22.539614,3.229838,2.788338,19.372044,2.790578,141
21,0.8,81,1.415,11,20.815076,156.88369,20.816948,12.779671,94.90351,12.781475,139
21,0.8,81,1.415,12,20.745194,154.628604,20.74719,20.455403,151.959869,20.457223,140
21,0.8,81,1.415,13,53.477189,410.478006,53.479166,28.216037,213.200337,28.217843,140
21,0.8,81,1.415,14,16.892953,125.62602,16.895048,7.881694,57.524654,7.883437,142
21,0.8,81,1.415,15,15.877429,116.955307,15.879277,20.240221,151.962128,20.242049,143
21,0.8,81,1.415,16,41.267307,313.405683,41.269172,21.60982,162.490841,21.611619,141
21,0.8,81,1.415,17,26.049911,189.514931,26.057926,22.963274,170.607193,22.96517,142
21,0.8,81,1.415,18,74.087773,564.325598,74.089716,141.121479,1089.043331,141.123316,141
21,0.8,81,1.415,19,39.968565,305.07367,39.970531,26.600274,199.72665,26.602165,142
21,0.8,81,1.415,20,38.454132,293.55328,38.456168,7.754497,58.288033,7.756307,142
21,0.8,82,1.415,1,0.019685,0.02689,0.021521,0.015638,0.024709,0.017421,113
21,0.8,82,1.415,2,0.103629,0.226132,0.105484,0.10173,0.211884,0.103472,117
21,0.8,82,1.415,3,0.149785,0.445469,0.151718,0.104804,0.344258,0.10659,122
21,0.8,82,1.415,4,0.270455,1.048733,0.272343,0.222924,0.983454,0.224645,126
21,0.8,82,1.415,5,0.210841,1.077429,0.212777,0.243374,1.128611,0.24516,129
21,0.8,82,1.415,6,1.055836,7.458541,1.057756,0.223592,1.409058,0.225305,131
21,0.8,82,1.415,7,2.310548,15.064089,2.312416,2.413524,17.142608,2.415259,133
21,0.8,82,1.415,8,6.558188,45.9929,6.560106,4.983509,35.366741,4.985232,136
21,0.8,82,1.415,9,2.121486,13.8026,2.123381,0.985339,6.421055,0.987107,136
21,0.8,82,1.415,10,10.197615,74.965388,10.199783,5.388992,38.320945,5.390732,137
21,0.8,82,1.415,11,10.258779,73.165282,10.260686,6.812265,47.803853,6.814024,139
21,0.8,82,1.415,12,3.319976,22.014918,3.321834,0.892928,5.906161,0.894653,142
21,0.8,82,1.415,13,119.184149,920.069059,119.186096,21.804343,163.333283,21.806099,138
21,0.8,82,1.415,14,39.901769,285.29644,39.903658,27.356883,193.760848,27.358694,140
21,0.8,82,1.415,15,59.520786,428.140551,59.522918,3.699128,23.3225,3.701306,140
21,0.8,82,1.415,16,51.70453,372.574818,51.706468,26.887085,191.663516,26.888892,141
21,0.8,82,1.415,17,41.673154,298.870374,41.675246,51.296012,364.387209,51.297874,141
21,0.8,82,1.415,18,22.767921,158.542858,22.769964,20.197294,141.29618,20.199181,143
21,0.8,82,1.415,19,32.876903,233.464862,32.878962,9.257105,65.493246,9.258914,142
21,0.8,82,1.415,20,32.403091,229.154376,32.405144,21.799484,155.102233,21.801324,142
21,0.8,83,1.415,1,0.051307,0.094498,0.053293,0.038384,0.086168,0.040169,112
21,0.8,83,1.415,2,0.093805,0.213429,0.095751,0.050646,0.118584,0.052377,116
21,0.8,83,1.415,3,0.167741,0.315981,0.169702,0.157236,0.248451,0.158987,120
21,0.8,83,1.415,4,0.217167,0.694601,0.21908,0.229331,0.82858,0.23108,124
21,0.8,83,1.415,5,0.469282,2.00411,0.471233,0.307231,1.719453,0.309043,127
21,0.8,83,1.415,6,0.512614,1.911101,0.514851,0.515544,1.967087,0.517756,131
21,0.8,83,1.415,7,1.144464,5.403478,1.146395,0.766846,4.901519,0.768593,133
21,0.8,83,1.415,8,2.741459,13.919817,2.743731,0.791945,4.994765,0.793759,134
21,0.8,83,1.415,9,11.211509,70.440686,11.213769,11.835154,79.257121,11.836952,134
21,0.8,83,1.415,10,19.211519,143.084848,19.213411,3.166194,22.235833,3.168119,134
21,0.8,83,1.415,11,29.407209,220.509598,29.409168,2.065664,12.862865,2.067462,135
21,0.8,83,1.415,12,26.261142,198.314596,26.263128,3.067313,22.268817,3.069122,137
21,0.8,83,1.415,13,16.802865,123.407342,16.804971,10.119438,74.595657,10.121214,139
21,0.8,83,1.415,14,51.537781,390.680307,51.539762,36.534068,276.536839,36.535933,138
21,0.8,83,1.415,15,35.272296,261.037804,35.274284,5.175058,38.23534,5.176872,139
21,0.8,83,1.415,16,27.027601,203.253706,27.02949,6.275273,44.405765,6.27703,140
21,0.8,83,1.415,17,77.980266,596.443494,77.982901,63.136232,473.48329,63.138071,139
21,0.8,83,1.415,18,231.006883,1766.093422,231.008869,133.913131,1007.81092,133.914966,138
21,0.8,83,1.415,19,148.366849,1136.848217,148.368983,106.018906,804.745365,106.020993,139
21,0.8,83,1.415,20,27.211319,201.304303,27.213289,27.51638,206.467629,27.518218,141
21,0.8,84,1.415,1,0.021256,0.036516,0.023165,0.019741,0.034729,0.021476,114
21,0.8,84,1.415,2,0.111577,0.186755,0.113556,0.111494,0.186367,0.113242,117
21,0.8,84,1.415,3,0.180531,0.267707,0.182712,0.185083,0.280001,0.186925,122
21,0.8,84,1.415,4,0.164949,0.374765,0.166851,0.167939,0.455064,0.169679,125
21,0.8,84,1.415,5,0.207892,0.527222,0.210865,0.196925,0.478815,0.19879,129
21,0.8,84,1.415,6,0.293037,1.18268,0.294933,0.221768,1.020906,0.223591,132
21,0.8,84,1.415,7,0.288598,1.31943,0.290528,0.362988,1.647128,0.364819,137
21,0.8,84,1.415,8,0.578858,3.008768,0.581124,0.560126,3.022943,0.561904,137
21,0.8,84,1.415,9,2.353454,13.66193,2.355339,0.550404,3.294206,0.552181,137
21,0.8,84,1.415,10,19.352656,139.174137,19.354794,12.907565,92.993629,12.909894,137
21,0.8,84,1.415,11,14.244783,102.63159,14.246711,2.50735,17.198915,2.509105,139
21,0.8,84,1.415,12,23.366842,168.139467,23.368718,10.237622,74.278277,10.239369,139
21,0.8,84,1.415,13,35.65517,265.00908,35.657046,20.409886,150.67955,20.411712,139
21,0.8,84,1.415,14,19.217464,141.436463,19.219373,3.858118,26.48461,3.859908,141
21,0.8,84,1.415,15,17.338398,125.099738,17.340813,5.790416,41.561239,5.792156,143
21,0.8,84,1.415,16,9.566364,70.51975,9.568371,0.477018,3.231654,0.478793,143
21,0.8,84,1.415,17,11.818283,85.135178,11.820664,14.647938,107.496359,14.649775,144
21,0.8,84,1.415,18,41.153447,305.613669,41.155425,22.25281,165.638377,22.254641,141
21,0.8,84,1.415,19,54.28455,385.105124,54.286515,3.421937,23.041887,3.423683,141
21,0.8,84,1.415,20,67.286059,481.266259,67.288018,56.485292,405.529625,56.487083,141
21,0.8,85,1.415,1,0.113321,0.175357,0.116028,0.144876,0.172406,0.14725,114
21,0.8,85,1.415,2,0.070632,0.173249,0.072821,0.056341,0.146514,0.058563,118
21,0.8,85,1.415,3,0.041886,0.113969,0.043841,0.053785,0.130386,0.055484,124
21,0.8,85,1.415,4,0.253687,0.345164,0.256155,0.246422,0.33851,0.248525,126
21,0.8,85,1.415,5,0.191453,0.492865,0.19341,0.183171,0.449063,0.1849,131
21,0.8,85,1.415,6,0.228646,0.712985,0.231486,0.246884,0.801794,0.248967,131
21,0.8,85,1.415,7,0.28287,1.280737,0.285044,0.298554,1.310041,0.300433,135
21,0.8,85,1.415,8,1.361728,5.214855,1.363713,0.865455,4.538076,0.867465,137
21,0.8,85,1.415,9,2.178556,13.524402,2.180419,0.581264,3.831009,0.583022,139
21,0.8,85,1.415,10,2.340156,13.69138,2.342021,1.927076,12.215165,1.928909,143
21,0.8,85,1.415,11,6.219211,42.607139,6.221132,4.225064,29.203062,4.22694,141
21,0.8,85,1.415,12,8.121446,55.722191,8.123379,1.366375,8.473192,1.368538,142
21,0.8,85,1.415,13,36.45698,258.82914,36.459188,8.771263,58.858822,8.773075,141
21,0.8,85,1.415,14,34.41255,242.648044,34.414613,4.185154,28.165633,4.186952,142
21,0.8,85,1.415,15,17.33978,116.164823,17.341843,17.146993,119.260925,17.148762,145
21,0.8,85,1.415,16,9.461773,64.519391,9.463805,6.724275,46.183094,6.726193,147
21,0.8,85,1.415,17,4.732439,30.240252,4.734413,0.52474,3.41906,0.526473,148
21,0.8,85,1.415,18,23.506625,163.916195,23.508765,16.329339,113.174951,16.331099,145
21,0.8,85,1.415,19,23.027931,161.977967,23.029973,2.813794,18.683168,2.815677,144
21,0.8,85,1.415,20,41.900596,294.902089,41.90245,43.344597,313.935074,43.34637,143
21,0.8,86,1.415,1,0.078593,0.19181,0.080565,0.050149,0.110247,0.051971,112
21,0.8,86,1.415,2,0.073176,0.161414,0.075078,0.064274,0.139257,0.06601,118
21,0.8,86,1.415,3,0.150236,0.650778,0.152629,0.087004,0.137116,0.092375,123
21,0.8,86,1.415,4,0.183692,0.57586,0.185544,0.132079,0.458514,0.133789,123
21,0.8,86,1.415,5,0.182987,0.752436,0.184887,0.239415,0.871955,0.241129,130
21,0.8,86,1.415,6,1.054277,5.457252,1.056184,0.266813,1.500548,0.268523,131
21,0.8,86,1.415,7,1.310713,6.711242,1.312594,0.966109,6.113075,0.967912,133
21,0.8,86,1.415,8,0.66319,2.012716,0.665344,0.378596,1.602574,0.380335,136
21,0.8,86,1.415,9,1.397085,8.472141,1.398948,0.204752,1.281152,0.206549,137
21,0.8,86,1.415,10,10.064834,72.60871,10.066696,5.50608,38.533217,5.507814,136
21,0.8,86,1.415,11,4.262919,30.962177,4.264784,2.033038,13.872493,2.034779,140
21,0.8,86,1.415,12,5.138603,37.181881,5.140465,2.344493,16.381081,2.346272,141
21,0.8,86,1.415,13,17.829792,129.983054,17.831738,3.09062,20.87776,3.092364,143
21,0.8,86,1.415,14,16.659912,117.65089,16.661805,15.37029,112.991281,15.372133,145
21,0.8,86,1.415,15,38.203122,290.48998,38.204985,23.48746,174.858254,23.489208,144
21,0.8,86,1.415,16,8.120686,58.966755,8.122738,9.283027,67.345851,9.28488,146
21,0.8,86,1.415,17,27.218799,206.843208,27.220678,27.57557,209.496243,27.577425,143
21,0.8,86,1.415,18,48.095824,366.884678,48.097668,36.505319,270.100055,36.507364,143
21,0.8,86,1.415,19,18.591715,138.844618,18.593652,5.312796,39.280676,5.314559,143
21,0.8,86,1.415,20,28.010604,211.153732,28.012506,15.652688,115.058383,15.654533,143
