L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,0.8,95,12.0,0.684292,0.521377,0.715212,0.468402,0.468493,0.487452,5
21,0.8,96,12.0,0.44742,0.446183,0.466324,0.473069,0.462149,0.493066,5
21,0.8,97,12.0,0.503915,0.780504,0.521726,0.431104,0.451762,0.448908,5
21,0.8,98,12.0,0.426559,0.461795,0.444264,0.408832,0.429338,0.426068,5
21,0.8,99,12.0,0.436532,0.458552,0.454658,0.437332,0.458412,0.455139,5
21,0.8,41,12.042,0.408524,0.429505,0.426474,0.40957,0.429431,0.427296,5
21,0.8,42,12.042,0.444096,0.463992,0.462669,0.445502,0.465552,0.463659,5
21,0.8,43,12.042,0.584807,0.489358,0.60561,0.417723,0.439001,0.436188,5
21,0.8,44,12.042,0.457808,0.505064,0.476311,0.492573,0.495002,0.511864,5
21,0.8,45,12.042,0.50554,0.498259,0.52618,0.500995,0.502584,0.522509,5
21,0.8,46,12.042,0.445435,0.467104,0.464119,0.444712,0.466489,0.463472,5
21,0.8,47,12.042,0.481755,0.444899,0.502078,0.415784,0.440504,0.433689,5
21,0.8,48,12.042,0.413341,0.434132,0.4317,0.413354,0.438916,0.431709,5
21,0.8,49,12.042,0.434976,0.454895,0.452952,0.492202,0.477798,0.510032,5
21,0.8,50,12.042,0.406233,0.427267,0.424351,0.4617,0.431436,0.480394,5
21,0.8,51,12.042,0.543898,0.515635,0.566592,0.467722,0.489252,0.486108,5
21,0.8,52,12.042,0.468211,0.478796,0.488067,0.457667,0.470746,0.476132,5
21,0.8,53,12.042,0.491338,0.509517,0.510201,0.421803,0.442472,0.439816,5
21,0.8,54,12.042,0.446082,0.468305,0.465168,0.445758,0.467374,0.464123,5
21,0.8,55,12.042,0.418491,0.440962,0.43641,0.421663,0.444585,0.439694,5
