L,Density,Seed,UDG Radius,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
27,0.8,20,3.0,1994.910192,15515.980526,1994.914519,362.461225,2652.993091,362.465586,71
27,0.8,21,3.0,1148.008729,8553.541762,1148.013169,1042.290249,8076.236485,1042.29601,72
27,0.8,22,3.0,1379.426443,10402.744341,1379.430791,796.561102,6165.879985,796.565408,72
27,0.8,23,3.0,816.269321,6032.455881,816.273854,481.412756,3615.593812,481.417031,72
27,0.8,24,3.0,2200.507977,17238.036396,2200.512353,251.092384,1841.068292,251.096842,71
27,0.8,25,3.0,3488.141133,25039.031921,3488.145892,2282.967691,17115.229755,2282.972186,72
27,0.8,26,3.0,434.758071,3381.946853,434.764045,671.433277,5036.913984,671.437646,71
27,0.8,27,3.0,2115.431866,16626.348408,2115.43601,1468.140903,11412.097924,1468.145634,72
27,0.8,28,3.0,993.082064,7547.390968,993.086306,1005.974947,7648.728769,1005.979339,72
27,0.8,29,3.0,1358.901179,10650.878154,1358.905953,1019.084161,7562.288406,1019.088478,71
27,0.8,30,3.0,1155.771632,9010.861182,1155.776006,269.000587,2002.307973,269.004853,72
27,0.8,31,3.0,1168.424004,9078.475422,1168.428332,1642.368473,12269.196254,1642.372827,72
27,0.8,32,3.0,1986.951318,15149.035122,1986.955593,249.734641,1896.602683,249.73892,72
27,0.8,33,3.0,1736.393883,13645.013316,1736.39817,575.09396,4441.018684,575.098125,71
27,0.8,34,3.0,755.399537,5912.933035,755.404029,1502.635251,11823.343306,1502.639399,72
27,0.8,35,3.0,1003.148638,7449.417562,1003.15296,1191.726373,8912.563067,1191.730551,72
27,0.8,36,3.0,1057.002958,8152.257236,1057.007015,363.09939,2691.493629,363.103624,72
27,0.8,37,3.0,980.091453,7608.138509,980.096756,895.962568,6565.60636,895.966832,72
27,0.8,38,3.0,6594.137929,51507.405497,6594.142889,29.462092,195.341328,29.466362,71
27,0.8,39,3.0,1385.340124,10876.692399,1385.345018,29.154867,191.761563,29.159012,71
27,0.8,40,3.0,404.577726,3173.235098,404.581927,390.508399,3045.979882,390.51274,72
29,0.8,0,3.0,1315.59107,10268.332345,1315.596047,5615.465467,43867.898939,5615.470204,83
29,0.8,1,3.0,18622.680473,134623.744448,18622.686445,7411.371577,57701.967374,7411.376521,83
29,0.8,2,3.0,8522.729625,66893.429386,8522.734928,1105.381751,8265.048177,1105.386465,82
29,0.8,6,3.0,1817.322222,13943.010201,1817.328344,1547.740827,11827.301092,1547.74549,83
29,0.8,7,3.0,1399.047377,10855.306392,1399.052641,1493.434752,11576.837542,1493.439372,84
29,0.8,8,3.0,5194.377785,35325.82984,5194.382358,8349.310757,65371.008661,8349.315505,83
29,0.8,9,3.0,17941.573184,122083.41626,17941.578351,14.50479,90.028065,14.509526,82
29,0.8,13,3.0,24254.99862,190178.583722,24255.003667,381.492858,2578.295933,381.500629,82
29,0.8,14,3.0,2000.944344,15261.891384,2000.949419,1614.254084,12343.500464,1614.25975,84
29,0.8,15,3.0,13736.425472,107049.802478,13736.430193,13807.635845,107634.264424,13807.641439,83
29,0.8,18,3.0,9513.137018,74355.591282,9513.142716,7183.741021,56225.861175,7183.746082,82
29,0.8,20,3.0,7008.962956,54566.855807,7008.968971,4913.967462,38011.592459,4913.978764,83
29,0.8,21,3.0,9510.622673,74399.878034,9510.62734,2830.025912,21805.583098,2830.030771,82
29,0.8,22,3.0,18301.660718,130410.072145,18301.66565,11248.63877,87362.260214,11248.656667,83
29,0.8,24,3.0,1824.39391,14064.09888,1824.399516,995.418536,7667.961823,995.423313,83
29,0.8,25,3.0,3658.092497,28669.6473,3658.097339,4573.396379,35582.542989,4573.401119,82
29,0.8,27,3.0,6605.087957,50981.521622,6605.092894,4564.353194,35130.111952,4564.358022,82
29,0.8,30,3.0,17942.42149,139716.255344,17942.427685,150.998716,1061.512415,151.003549,82
29,0.8,31,3.0,7544.095848,58768.198139,7544.102304,1747.854154,13349.134756,1747.858945,82
29,0.8,32,3.0,9813.723752,76883.98504,9813.728791,9639.598708,75389.535644,9639.603684,81
29,0.8,33,3.0,5147.796926,40224.770072,5147.801782,2507.104742,19313.095559,2507.10938,82
29,0.8,34,3.0,5979.290294,46606.34052,5979.295194,390.713684,2878.891567,390.71844,82
29,0.8,35,3.0,4748.022705,36806.628911,4748.027484,4386.016414,33918.410058,4386.021465,83
29,0.8,37,3.0,6743.28435,52215.471123,6743.291332,7759.122776,60300.39609,7759.127803,83
29,0.8,39,3.0,14765.613632,115990.654131,14765.62268,135.416945,1017.492752,135.422289,82
29,0.8,40,3.0,10150.407608,79390.905988,10150.413613,5111.699329,39660.607461,5111.705571,83
